A1: Ladder,B1: mat_wt_1,C1: mat_wt_2,D1: mat_wt_3,E1: mat_ds_1,F1: mat_ds_2,G1: mat_ds_3,H1: mat_s4_1,A2: mat_s4_2,B2: mat_s4_3,C2: mat_d3_1,D2: mat_d3_2,E2: mat_d3_3,F2: mat_s1_1,G2: mat_s1_2,H2: mat_s1_3,A3: mat_d7_1,B3: mat_d7_2,C3: mat_d7_3,D3: Ladder,E3: pro_wt_1,F3: pro_wt_2,G3: pro_wt_3,H3: pro_ds_1,A4: pro_ds_2,B4: pro_ds_3,C4: pro_s4_1,D4: pro_s4_2,E4: pro_s4_3,F4: pro_d3_1,G4: pro_d3_2,H4: pro_d3_3,A5: pro_s1_1,B5: pro_s1_2,C5: pro_s1_3,D5: pro_d7_1,E5: pro_d7_2,F5: pro_d7_3
46.35624,2.999597,3.210663,13.89958,15.78679,89.07558,11.70545,7.188832,9.169751,6.96244,5.122019,10.30341,23.44899,30.19407,15.16674,35.16917,49.44154,28.52926,33.69655,84.41206,16.51576,3.450071,8.261711,57.41102,8.886305,13.59835,13.72809,15.48708,12.7523,11.90561,23.97878,20.74155,5.656741,22.33007,33.3706,19.98935,44.8995,38.06497
43.86647,2.656329,3.104943,13.36185,15.51692,85.58204,11.52955,6.885643,8.376492,6.822657,4.329321,9.488862,22.92053,28.98885,14.33674,33.68254,46.43551,27.5127,32.63677,82.97672,15.71758,3.129042,8.161208,55.9473,8.859897,13.5132,13.25036,15.0034,12.72641,11.81801,22.7531,19.9887,5.18257,21.40506,32.88327,19.23466,42.20363,34.74103
42.23413,2.689693,3.145382,13.25926,14.98197,81.65662,11.1894,6.513841,7.733105,6.976931,3.856662,8.563976,22.37659,28.0607,13.48199,31.85327,43.46823,26.52924,31.45253,81.43044,14.55919,2.83951,8.059192,53.23629,8.627461,13.21429,12.59461,14.78298,12.7122,11.65127,21.71102,19.35711,4.473986,20.98251,32.76812,18.36713,39.78882,31.1394
40.33945,2.725717,3.027619,12.66654,14.33481,78.45259,10.49679,5.817033,7.385956,6.744314,3.852059,7.709554,22.14237,27.18526,12.74055,30.0198,41.05481,25.33416,30.59907,79.69502,13.25156,2.653613,7.41907,49.37145,8.176513,12.69665,12.08442,14.22023,12.62237,11.39733,21.04857,18.96958,4.006875,20.8146,32.17406,17.91189,37.72699,28.05913
39.17701,2.492458,2.794219,12.04727,13.12722,74.85625,10.05777,5.189851,7.163736,6.247504,3.307608,6.753032,21.49029,25.86269,11.97114,28.36649,39.31136,24.24435,29.32391,78.11242,11.76705,2.212961,6.431989,44.48245,7.676388,11.64754,11.41666,13.42658,12.23421,10.94591,20.14207,18.47125,3.608701,20.61354,31.39576,17.68712,36.06305,25.71272
37.95133,1.884236,2.718505,11.80626,12.65487,72.2205,9.708623,4.808291,6.781217,5.876303,2.722472,5.948939,20.48947,24.88046,11.20418,27.44169,37.7474,23.30706,27.91021,76.39645,10.46497,1.804425,5.227191,39.41696,7.114331,10.50963,11.08875,12.68152,11.52725,10.50397,19.23396,18.03567,3.167348,20.34258,30.95545,17.34244,34.59314,23.87207
36.9261,2.01609,2.767609,11.16966,12.50077,70.54836,9.397082,4.593845,6.533916,5.521473,2.252999,5.475791,19.28017,24.3755,10.47206,25.90012,36.13024,22.38136,26.68758,75.06969,9.281964,1.612114,4.344357,34.98774,6.239845,9.465362,10.7089,12.04937,10.87817,10.16083,18.49848,17.56908,2.919552,20.00743,30.27331,16.82304,33.09261,22.27912
35.97647,2.01055,2.602404,10.82408,12.25202,68.5402,9.1756,4.560212,6.364242,5.134471,1.733036,5.148779,18.19331,23.01973,9.683973,24.3246,33.67873,22.05048,25.49427,74.23833,8.413607,1.342198,4.124901,31.38154,5.466442,8.348933,10.4218,11.8284,10.06821,9.912991,17.45572,16.99337,2.483836,19.38835,29.52638,16.26778,31.43938,21.06203
36.23208,1.68452,2.547624,10.13989,12.22806,65.9629,8.791862,4.426689,6.245324,4.757482,1.484391,4.695952,17.2342,22.15582,8.856986,23.2632,31.26278,21.51103,24.66819,73.90885,7.650649,1.185187,3.933954,28.64963,4.965248,7.247381,9.865204,11.43605,9.359436,9.925971,16.47762,16.37565,2.091501,18.59164,28.64878,15.90105,30.18067,19.85879
37.13734,1.519977,2.156073,9.79154,12.26372,63.46003,8.393333,3.977593,5.911352,4.745408,1.440615,4.375175,16.6531,21.11444,8.245576,22.03456,29.01101,20.82183,23.74154,73.9449,7.101901,1.223227,3.689097,26.56668,4.545685,6.415908,9.057693,10.92261,8.522918,10.12587,15.82412,15.73762,1.68072,17.79066,28.00915,15.34218,28.72894,18.77583
38.86475,1.194806,1.594062,9.239541,12.23204,60.94738,8.140902,3.492425,5.398028,4.996086,1.458226,3.842136,16.30387,19.75933,7.535563,20.7021,26.52491,19.94224,23.39679,75.14067,6.654928,1.439382,3.355727,25.03587,4.000981,5.734962,8.648794,10.2653,8.137927,10.01156,15.30992,15.15314,1.322696,16.79892,26.93654,14.83103,27.4908,17.82197
41.82292,1.046,1.055881,8.678104,11.64936,58.42109,7.854281,2.965544,5.08475,4.760115,1.238082,3.299692,15.57573,18.33254,6.819838,19.01001,24.22431,19.12713,22.54774,77.05457,6.272717,1.52117,2.71584,24.03135,3.75698,5.062582,8.352868,9.322295,7.911145,9.688625,14.56728,14.49864,1.108349,16.03064,25.64249,14.37823,26.42194,17.09716
45.8963,0.7448937,0.5998718,8.29578,10.96765,56.04608,7.461391,2.67209,4.799503,4.563556,1.035,2.773831,14.50309,17.77379,5.96342,17.97562,22.10358,17.61707,22.14226,79.48749,5.562473,1.41063,2.162498,23.20787,3.440895,4.93981,7.880263,8.585421,7.747736,9.465694,14.08838,13.95045,0.9062614,15.45056,24.85995,13.71082,25.85948,16.30812
50.30449,0.6064776,0.1901458,7.97203,10.60837,54.17291,6.820345,2.651346,4.587233,4.20526,0.8823614,2.725849,13.76772,17.23687,5.096574,16.85205,19.94683,16.30906,21.5645,83.2438,4.901792,1.587364,1.999257,22.47224,3.06076,4.795607,7.581292,8.034961,7.838377,9.126767,13.76213,13.46727,0.7910052,15.12335,24.30246,13.18379,25.10748,15.5441
55.07977,0.376577,0.007968916,8.057894,10.0748,52.14892,6.339489,2.432489,4.420478,3.539897,0.6962612,2.915793,13.00618,16.03419,4.398057,15.15771,17.94251,15.89421,20.95741,88.44005,4.354694,1.482744,2.167047,21.88511,2.669266,4.586186,7.257717,7.855945,7.76449,8.685191,13.26567,13.15113,0.6434258,14.58566,24.19504,12.7536,24.32395,14.93612
60.07014,0.04203351,0.1460343,7.716269,9.71676,49.7816,5.788039,2.470604,3.980457,2.86354,0.7428139,2.762549,12.54279,15.10792,3.898581,13.65178,16.17076,15.40131,19.46774,94.80521,3.982673,1.382938,2.187558,21.35043,2.415347,4.137077,6.816086,7.844588,7.589807,8.242811,13.00009,12.79278,0.357244,14.1081,24.32555,12.64606,23.70754,14.47687
64.93157,0.0901929,0.2428,6.93781,9.461053,47.22959,5.580064,2.257448,3.550321,2.372261,0.5653062,2.149258,12.21295,13.59341,3.558247,12.63626,14.2475,15.24114,18.00669,101.1243,3.956492,1.119043,2.174247,20.68674,2.389045,3.677488,5.957265,7.449315,7.130379,8.098207,12.67356,12.41752,0.2560365,13.49452,24.57146,12.61656,22.90294,14.24852
70.0139,0.2274022,0.3697385,6.477251,9.54981,44.49842,5.645641,2.122965,3.151112,2.455241,0.4063295,1.574064,12.18673,12.12849,3.447427,11.70684,12.18725,15.17995,16.98748,106.2,3.963019,0.8431024,2.008225,19.87318,2.310034,3.125453,5.329033,7.031154,6.856996,7.662444,11.96827,11.92515,0.2858305,13.14776,24.57384,12.75336,22.08934,14.34872
74.82545,0.2947218,0.7189034,6.06399,9.265435,41.65847,5.40022,1.95507,2.815793,2.332698,0.5605822,1.081941,11.888,10.65763,3.185527,10.27687,10.23038,14.93178,16.15557,109.3095,4.214185,0.4756382,1.605226,19.15277,2.204074,2.828912,4.924907,6.29493,6.435319,7.273594,11.13755,11.34339,0.1933512,12.55014,24.04756,12.77618,21.19732,14.08669
80.70374,0.3421209,0.6405938,5.673366,8.961733,39.14243,5.428756,1.707747,3.055851,2.30592,0.8475051,0.8332008,11.34431,10.32285,2.61858,8.819015,8.614463,13.81804,15.98643,117.3677,4.295133,0.3659335,1.266748,18.442,2.011955,2.656638,4.327302,5.620622,6.10639,6.822706,10.67749,10.98158,0.03555217,12.51784,23.08956,12.32448,20.50095,13.51936
90.90415,0.2263088,0.3741429,5.367469,8.497327,36.90943,5.071189,1.616097,2.863131,2.332931,0.994009,1.020107,10.78464,9.899434,1.798334,7.769722,7.408572,12.9169,15.56173,146.3203,4.407949,0.6224478,1.148451,17.65226,1.758363,2.59353,3.849491,4.994785,5.852416,6.398697,10.25801,10.46924,0.3623846,12.30504,21.92565,11.84649,19.58492,12.85491
113.7799,0.2412206,0.2319419,5.245655,8.148908,35.00157,4.700016,1.193245,2.605149,2.199633,1.209633,1.112244,9.990314,9.289973,1.193628,6.54776,6.441785,12.02905,15.32174,220.6712,4.278959,0.6325754,1.067051,16.89383,1.550622,2.176675,3.652165,4.587619,5.560948,6.140301,9.886624,10.01913,0.4791991,12.10995,20.64614,11.23162,18.67199,12.33558
167.1999,0.1953307,0.2363631,4.717055,7.742986,32.81302,4.420368,0.7686964,2.150569,1.92647,1.246962,0.8722699,8.809382,7.984382,0.5682935,5.365582,5.534692,11.30432,14.05838,370.3103,4.114619,0.7849914,0.9391059,16.04739,1.3649,1.689117,3.462202,4.305621,5.576433,6.065924,9.55393,9.602467,0.4895303,11.66217,19.71523,10.55323,18.15843,12.10534
287.2312,0.2668855,0.109626,4.008895,7.630428,30.51581,4.326237,0.7977058,1.710203,1.574747,1.028281,0.6749023,8.196987,6.841922,0.1563016,4.806187,4.754787,10.92397,13.14389,593.9559,4.145715,0.6721849,0.7011947,15.35241,1.336883,1.199379,2.956977,3.930733,5.622303,6.158525,9.322772,9.323061,0.5501039,11.29066,18.86191,10.03299,17.47992,12.10433
490.8017,0.4033959,0.0112688,3.512162,7.511395,28.06293,4.168635,0.7446332,1.530553,1.156405,0.7881603,0.8333349,8.041533,5.853276,0.3367814,4.225683,4.291617,10.46039,12.44259,880.1526,4.032655,0.7354671,0.536162,14.81785,1.285408,0.8163592,2.517482,3.527792,5.546044,6.303072,8.958741,8.874128,0.6354725,10.98165,18.20546,9.371376,16.84352,12.28984
780.5048,0.3273863,0.4106704,3.102322,7.209477,25.4931,3.94388,0.7702138,1.209756,0.4775819,0.3856628,0.6399238,7.559244,4.830427,0.2814658,3.468792,3.626629,9.69048,11.83603,1188.813,4.032518,0.7537344,0.2440774,14.50364,1.069459,0.6183305,2.016167,3.242544,5.31396,6.247146,8.802052,8.260501,0.4001497,10.48848,17.58353,8.787377,16.18369,12.29617
1112.145,0.2996662,0.5078729,2.538197,6.874793,22.83151,3.541837,0.6206743,1.38942,0.09528398,0.1088199,0.4729966,7.066052,4.409002,0.266415,2.532343,3.091824,8.89002,11.08564,1466.173,3.918525,0.6661984,0.09373267,14.14993,0.8782274,0.653935,1.456268,2.766715,4.933421,6.111814,8.75052,7.637838,0.3383311,10.39863,17.06488,8.477774,15.47506,11.99683
1407.094,0.154471,0.3902463,2.078649,6.774358,20.64517,3.100758,0.785571,1.226275,0.1538724,0.01275166,0.680101,6.297862,3.469818,0.01549424,2.015016,2.585199,8.36595,10.36859,1674.818,3.787918,0.6037264,0.1278882,13.88538,0.7371237,0.8127385,0.9070174,2.567781,4.471325,5.848453,8.668756,6.873167,0.4225571,10.07698,16.43968,8.119043,14.95107,11.48315
1600.823,0.2249117,0.6094955,1.694754,6.85309,18.86707,2.942111,0.4702713,0.9822397,0.1159936,0.2134436,0.3671167,5.578843,2.625142,0.1226586,1.614452,2.137967,7.48604,9.947565,1759.262,3.478401,0.2629252,0.1459631,13.65196,0.7087889,0.7054449,0.686858,2.386318,3.869492,5.686506,8.298834,6.105202,0.4303539,9.674654,15.92334,8.032249,14.32888,10.98745
1647.189,0.1759082,0.5917706,1.233399,6.646636,17.09188,2.942462,0.1431177,0.7544169,0.04462659,0.5130315,0.06916878,5.018832,1.664207,0.09339716,0.9278625,1.513018,6.613956,9.675848,1736.117,3.256912,0.03751529,0.1286265,13.3677,0.4762541,0.5396854,0.6966922,2.069271,3.602921,5.830687,7.628786,5.477012,0.474954,9.368396,15.72038,8.187708,13.98442,10.66008
1565.354,0.5484169,0.5716702,0.8195982,6.803729,15.26735,2.818264,0.3246303,0.7535719,0.02999535,0.7179598,0.3962337,5.087411,1.270643,0.1300301,0.5526769,1.32836,5.849988,9.487013,1621.457,3.068644,0.02316672,0.1167874,12.91551,0.3814269,0.4316978,0.4638278,2.084441,3.466484,5.814524,6.782971,5.157493,0.4508885,9.104362,15.72617,8.743325,13.27039,10.56
1405.043,0.8306693,0.610092,0.5405514,6.880901,13.45379,2.580232,0.2704704,0.8830661,0.2489703,0.9241379,0.653709,5.27674,0.9734683,0.1406667,0.1591376,1.310396,5.183454,9.172015,1430.352,2.805371,0.3733845,0.08261268,12.09012,0.2433455,0.2562266,0.324846,2.34849,3.301408,5.725298,6.150844,4.854886,0.6778741,8.983103,16.0658,8.975726,12.69976,10.47236
1210.023,1.05549,0.677913,0.7738747,7.182202,11.54139,2.486347,0.1514738,0.813421,0.3956887,0.9010202,1.063287,5.166907,1.038888,0.1533776,0.08118853,1.198523,4.482562,8.389125,1205.031,2.585624,0.7954283,0.02945358,10.89817,0.0590298,0.04748812,0.19276,2.772279,3.527022,5.434983,5.90228,4.433071,0.8863716,8.531521,16.28991,9.059269,12.40596,10.70112
1008.282,1.086667,0.8311403,1.029756,7.021021,9.430691,2.163841,0.01829975,1.28148,0.4982136,0.9126707,0.8923747,5.13658,1.445803,0.1679392,0.2191049,0.8808221,4.041565,7.299395,969.1451,2.333393,1.029163,0.04245568,9.575764,0.07564041,0.1099739,0.1123883,3.045579,3.626556,5.243449,5.868958,3.966616,1.291456,8.39711,16.5375,9.072519,11.98406,11.07896
801.9252,1.061024,0.9134737,1.099718,6.850039,7.610685,2.224044,0.1601343,1.412227,1.120491,1.008018,1.133307,4.820386,1.683142,0.2962994,0.2433878,0.5713893,3.987283,5.820679,754.938,2.236065,1.095943,0.2157936,8.301559,0.3952556,0.3868702,0.03976479,3.075678,3.484122,5.066914,5.732019,3.56718,1.614406,8.334453,16.02339,8.652184,11.72481,11.36957
607.2326,0.9325948,1.291425,1.197363,6.731297,6.557051,2.322728,0.04983397,1.438128,1.38473,0.8307701,1.053802,4.445393,1.669039,0.796275,0.6665824,0.4002024,3.648088,4.692542,568.1183,1.899867,1.213405,0.1908796,7.26958,0.7127784,0.6566392,0.2724328,3.038742,3.389895,4.874794,5.564929,3.180439,1.582416,8.146785,15.60272,8.317303,11.29862,11.72486
437.5081,0.4055573,1.548576,1.271967,6.481706,5.356062,2.467999,0.2172554,1.246294,1.286132,1.169673,0.9357037,4.39453,1.259013,1.414306,0.791802,0.2389037,3.066981,3.857398,415.7844,1.433564,1.268157,0.1839618,6.425892,0.925846,0.8128602,0.5121189,2.883379,3.216957,4.697735,5.351983,2.973855,1.554917,7.843937,15.04212,8.07669,10.78834,11.94872
301.1135,0.317125,1.770504,1.181575,6.563343,4.539936,2.28056,0.3849459,1.113124,1.146538,1.410722,1.357581,3.896071,0.8690928,1.577189,0.89322,0.2554182,2.564722,3.166005,313.6623,0.9951138,1.116051,0.3784643,6.024461,1.399354,0.9101878,0.5919694,2.802982,3.193721,4.373893,4.739902,2.791355,1.323629,7.522438,14.15765,8.085122,9.955056,11.94025
212.249,0.6124023,2.020677,0.8126363,6.893578,3.955058,2.107254,0.2208552,1.10096,1.097492,1.483863,1.771093,3.746854,0.3404405,1.388997,0.7923898,0.6016433,1.997031,2.932489,242.6257,0.6340377,1.080109,0.5664336,5.431404,1.657677,0.9519391,0.5150165,2.950226,3.084859,3.882519,4.14755,2.740376,1.321279,7.140591,13.4331,8.06508,9.258965,11.58901
166.3381,0.6955928,2.002422,0.6485183,7.24508,3.465907,1.820425,0.04612853,0.9874159,0.8612472,1.463023,2.307851,3.594476,0.01176421,1.05634,0.6541639,0.6963721,1.675166,2.631557,196.4279,0.4658304,1.241744,0.7271197,4.840654,1.69608,0.9042001,0.5219703,3.020123,3.112769,3.441733,3.634832,2.625865,1.422717,6.629975,13.19004,8.154385,8.853548,11.23745
146.7718,0.8795668,2.154477,0.8791296,7.088416,3.091531,1.724648,0.04199587,1.120608,0.6405287,1.567973,1.933538,3.492123,0.3183355,0.753582,0.6479891,0.7189077,0.9474935,2.720952,169.5716,0.3170837,1.453747,1.076567,4.025295,1.583577,0.9467926,0.2383729,3.100437,3.265332,3.354745,3.085364,2.439569,1.639188,6.204398,13.21426,8.079447,8.269501,11.11102
137.4942,1.0497,1.999997,0.6384029,6.956243,2.474701,1.883482,0.2385012,1.262265,0.9158072,1.517255,1.918738,3.299387,1.119097,0.6078507,0.5478535,0.6691437,0.6352775,2.762172,152.6389,0.332916,1.672812,1.170814,3.440336,1.491354,1.177934,0.04925887,3.265867,2.907409,3.471001,2.66614,2.339971,1.827409,6.015972,13.29084,7.86367,7.961119,10.94599
132.3466,1.283481,1.86662,0.5527571,6.886326,2.356246,1.638662,0.2809418,0.9789908,1.102865,1.362348,1.94654,3.122228,1.5266,0.7798184,0.6167792,0.6185061,0.568763,2.300445,141.1653,0.2476615,1.946106,1.209534,2.615013,1.388172,1.465301,0.02149115,3.385511,2.718787,3.689973,2.431276,2.337526,1.847938,5.936559,13.4719,7.75209,7.362507,10.85079
125.9642,1.436839,2.051649,1.054867,7.365895,1.830145,1.443551,0.5672565,0.9065335,1.065277,1.773761,1.95962,3.04377,2.023866,0.9562936,0.5199504,0.345198,0.7350775,2.187066,134.7342,0.02202134,2.148703,1.084258,1.75383,1.249864,1.372568,0.356019,3.713354,2.595969,3.96137,2.191631,2.372464,1.897393,5.763033,13.22856,7.565802,6.764116,10.47774
120.3826,1.660855,2.146288,1.532844,7.875075,1.184586,1.425646,0.7166109,0.890314,1.09294,1.904177,2.179641,2.768876,2.23297,0.9485045,0.5729286,0.01866631,1.105292,1.782335,130.8489,0.2582862,2.065667,1.174233,1.080764,1.318817,1.262696,0.6541507,3.608576,2.446606,4.176353,1.828758,2.342663,1.883105,5.270414,13.03698,7.538097,6.105994,10.04677
112.5088,2.127736,2.479429,1.721301,8.137078,0.6351832,1.744208,0.8628678,0.9943243,1.090282,1.715597,2.323128,2.845775,1.90794,0.9903825,0.2609315,0.2114412,1.084401,1.228,128.1264,0.3989784,1.885018,1.431602,0.4855943,1.439526,1.238763,0.7745774,3.484276,2.407758,4.094501,1.44622,2.395717,1.920373,5.049182,13.0359,7.570354,5.536407,9.480717
103.362,2.082225,2.661498,1.730578,8.525595,0.03719554,2.008943,0.843371,1.348003,1.009607,1.611547,2.504127,2.903213,1.364324,0.9540789,0.2057915,0.1267527,1.440772,0.9916999,125.179,0.6317638,2.119133,1.918426,0.2013341,1.569257,1.368021,1.145079,3.411972,2.24187,4.002197,1.346239,2.528141,2.172645,4.731722,13.47757,7.793358,4.999404,9.150556
93.92142,1.897702,3.143025,1.907766,8.868001,0.03220389,2.300088,1.080443,1.692671,0.983074,1.625664,2.483297,2.742548,1.727808,1.434333,0.6364412,0.2255778,1.139475,1.080593,122.0661,0.8866311,2.35499,2.324928,0.02000384,1.648775,1.535564,1.479836,3.474784,2.279884,4.037665,1.091137,2.701478,2.683606,4.587161,14.51571,8.29627,4.419007,9.15645
85.38554,1.780454,3.331559,1.775091,9.137336,0.3991325,2.730647,1.259321,2.000226,0.6333057,1.427417,2.641472,2.390623,2.453201,2.096683,1.167833,0.3031096,0.6439338,1.358484,118.6786,1.24333,2.597321,2.529088,0.3904625,1.788381,1.956367,1.704754,3.726101,2.214093,4.064158,0.9312797,2.762823,3.15014,4.735083,15.33357,8.812727,3.863724,9.337782
78.13213,1.88415,3.940265,1.964658,9.447206,0.8798388,2.805445,1.414321,2.069625,0.7824541,1.502968,3.247716,2.215758,3.378225,2.783262,1.152791,0.5136417,0.5051504,0.8917078,114.476,1.666626,2.738119,2.586617,0.9537196,2.162999,2.394548,2.04076,4.247721,2.101118,4.047517,1.033111,3.011612,3.566679,5.116129,15.92235,9.49626,3.409331,9.473735
71.97565,2.09442,4.768046,2.461165,9.612108,1.779925,2.906956,1.603892,2.161875,0.9788114,1.628525,3.701375,2.253425,4.27088,3.018277,1.419327,0.6451678,0.3051582,0.8085584,110.0393,1.938244,3.075691,2.570919,1.414,2.449298,2.604537,2.335746,4.861362,2.071404,4.373528,0.9308707,3.251276,3.834314,5.477682,15.76882,9.815817,2.85245,9.447154
67.60964,2.647842,5.309204,2.954864,9.798518,2.191416,2.893253,1.663091,2.462012,1.363053,1.648153,4.409699,2.557654,4.254067,3.212541,1.843448,0.746883,0.1596354,0.4136114,107.1666,2.362045,3.71572,2.819636,1.818503,2.766987,2.688481,2.625882,4.84043,1.989276,4.836743,0.8174839,3.268042,3.940215,5.592055,15.34321,9.626537,2.509446,9.229323
65.60096,3.213977,5.607942,3.124822,9.46835,2.151385,3.015148,1.923537,2.69247,1.570631,1.793745,4.155636,2.763852,4.360647,3.268606,1.178816,0.8294565,0.004448599,0.1007808,104.4614,2.517073,4.163676,3.096484,1.942035,3.153016,2.652117,2.794227,4.777153,2.162428,5.087904,0.7511866,3.253101,3.846521,5.527769,14.50289,9.000907,2.302306,8.712855
64.72947,3.288079,5.957102,2.850332,9.371424,1.602386,3.120212,2.266573,3.120285,1.94075,2.120467,3.995909,2.46648,4.28521,3.127803,1.080095,0.7346367,0.4090073,0.01201368,102.7512,2.314955,4.686594,3.565472,1.786505,3.489594,2.772208,2.96535,4.797462,2.100372,5.311882,0.8293474,3.421062,3.943086,5.42812,13.51062,8.200216,1.861281,8.111587
65.01009,3.534782,6.202533,2.488841,9.232929,1.374775,2.962526,2.583153,3.248909,2.474289,2.523243,4.035223,1.86715,4.564698,2.99422,1.192758,1.009749,0.9887658,0.3329237,102.4214,2.182119,4.98836,3.88508,1.481665,3.64405,3.021441,3.303825,4.9453,2.13643,5.378523,1.041278,3.635146,4.365967,5.109489,12.37896,7.422812,1.510577,7.585818
65.99723,3.616924,6.074321,2.192704,9.921019,1.282917,3.228587,2.352747,3.244488,2.530092,2.713597,3.658993,1.369656,4.24969,2.739982,1.575705,0.8712084,1.422487,0.7539634,103.2053,2.078287,5.094796,4.201502,1.423585,3.865247,3.214455,3.64595,5.080485,2.356401,5.492612,1.222221,3.710235,4.926292,4.889403,11.12405,6.859056,0.8881787,6.969028
68.43004,3.826194,6.096895,2.764205,10.44147,1.330608,3.590072,2.340619,3.165346,2.569771,2.747947,3.443526,1.245177,3.956013,2.852499,1.77431,1.148786,2.17401,1.065943,105.2386,2.121117,5.210058,4.396736,1.525975,3.991261,3.371939,3.923135,5.321984,2.545768,5.459179,1.357454,4.03125,5.416695,4.560703,9.775462,6.643554,0.370171,6.481717
70.95892,4.03149,6.340763,2.965454,10.07027,2.445707,3.882897,2.456763,3.107542,3.050456,2.658849,3.3786,1.24596,3.496266,2.978663,2.053155,1.599301,2.46754,1.81536,108.5807,2.361679,5.538828,4.559891,1.7903,4.077339,3.621591,4.134398,5.756193,2.523862,5.639008,1.554012,4.332289,5.772789,4.321644,8.617424,6.485478,0.01247185,6.308607
74.62286,4.103237,6.312851,3.329621,10.23389,3.407184,4.350287,2.770422,3.078557,3.367098,2.635348,3.601247,1.703375,3.005663,3.447717,2.409145,2.430857,2.438005,2.411915,113.1533,2.572264,6.009562,4.754395,2.061543,4.086989,4.025027,4.182692,6.015349,2.723178,5.791564,1.84137,4.629978,5.802959,4.185962,8.032772,6.232999,0.320806,6.374093
79.72739,4.268844,7.096822,3.633978,10.35261,4.432922,4.637163,3.246866,3.095299,3.536073,2.967102,3.868844,2.377764,3.077169,3.798504,1.803078,2.868223,2.696913,3.011614,118.7515,2.880298,6.461093,4.991512,2.017567,4.32916,4.352613,4.254033,6.201418,3.165362,6.069078,1.959931,5.157613,5.730625,4.073505,7.573727,6.026442,0.5870559,6.444628
83.79216,4.284503,8.131448,3.732603,10.3277,5.003008,5.147821,4.005949,3.149674,3.833341,3.361287,4.011363,2.687867,3.171181,4.054494,1.89659,3.133229,2.834242,3.579666,124.9175,2.935977,6.998382,5.161205,2.262793,4.556632,4.747814,4.551727,6.839085,3.50671,6.387098,2.109452,5.828953,5.929328,4.28502,7.898712,6.134841,1.119831,6.664822
87.68092,4.862397,9.502748,4.047353,10.59085,5.221651,5.431094,4.764371,3.292192,4.518344,3.946997,4.731803,2.487569,3.647298,4.233754,2.203702,3.492753,3.397393,3.804635,130.8689,3.455531,6.999909,5.51934,2.590484,4.922296,5.349997,4.869459,7.529548,3.917398,6.807768,2.480864,6.511822,6.328976,4.66854,8.355803,6.27817,1.450622,6.881331
91.42549,5.762878,10.41372,4.458696,11.22743,5.160297,5.879556,5.025766,3.684665,5.540402,4.635384,5.31004,2.404724,3.570509,4.417403,3.149839,3.840864,4.010017,4.046478,136.6677,3.878697,6.964223,6.161794,2.806372,5.703131,5.791447,5.364264,8.225966,4.324173,7.373193,2.998415,7.037515,7.058177,5.150285,8.949005,6.631748,1.917258,6.863862
94.73412,6.097676,11.13156,5.755937,11.91502,5.266025,6.527606,5.546274,4.146924,6.36586,5.013685,5.706634,2.459395,3.72011,5.301402,3.972232,4.271033,4.518416,4.583939,141.5276,4.29365,7.237346,6.795375,3.238803,6.506095,6.22998,5.844086,8.775159,4.93994,8.036732,3.675816,7.445405,7.709995,5.60853,9.537082,6.929886,1.875902,6.976582
97.92408,6.73333,11.5583,6.654331,12.09328,5.763387,7.199265,6.491814,4.826103,7.102156,5.729568,6.215263,2.507433,4.201082,5.967613,4.958185,5.150045,5.218776,5.388191,144.6436,4.818339,7.703258,7.380391,4.068448,7.424411,6.89761,6.459494,9.134574,5.418939,8.476813,4.5273,7.70754,8.46503,6.151092,10.01727,7.147127,1.870106,6.978378
101.594,7.259063,11.957,7.32695,12.60321,6.534099,7.966825,7.517462,5.643245,7.741036,6.540773,6.883924,2.860463,4.744748,6.836268,5.801763,6.059042,5.875485,6.48564,148.6701,5.426619,8.173173,8.086711,5.116371,8.111232,7.742713,7.231028,9.769724,6.105903,9.23253,5.492923,8.027114,9.321557,7.052561,10.64719,7.560698,2.325876,7.267855
109.7309,7.82509,12.50394,7.803068,13.03022,8.057559,8.570339,8.344301,6.405312,8.415922,7.296628,8.080446,3.660563,5.698199,7.418599,6.63783,6.733293,7.014172,7.619375,170.9918,6.282887,9.099105,8.980164,6.286878,8.985875,8.483667,7.992525,10.56778,6.997153,10.13574,6.284062,8.534559,10.09787,7.944896,11.18334,7.965056,2.832648,7.518162
137.0187,8.556254,13.39275,8.274017,13.79564,9.878969,9.372698,9.037975,7.029742,8.889372,8.265742,8.967325,4.836056,7.225848,7.933317,7.613118,7.368335,8.466918,9.001158,243.7322,6.951427,10.23826,9.704035,7.593971,9.794314,9.173282,9.11496,11.53374,7.71312,11.06493,6.936617,9.161258,11.13977,9.005059,11.79785,8.55701,3.752745,8.028189
205.9537,9.556926,14.28902,9.273336,15.1746,11.78316,10.09333,9.429114,7.503993,9.359066,9.715629,10.30078,5.516768,8.515759,8.579328,8.720374,7.949466,9.876793,10.2336,391.4252,8.01802,11.11565,10.50398,8.969157,10.4358,9.999557,10.2753,12.96683,8.529558,12.08626,7.796472,10.10665,12.5205,10.19493,12.8997,9.308905,4.684813,8.632183
